brand,model,year,price,transmission,mileage,fuelType,mpg,engineSize
bmw, 4 Series,2018,22995,Semi-Auto,7450,Diesel,55.4,3.0
bmw, 4 Series,2015,21149,Semi-Auto,29627,Diesel,49.6,3.0
bmw, 5 Series,2019,27995,Semi-Auto,15808,Petrol,48.7,2.0
bmw, 5 Series,2014,14959,Semi-Auto,31039,Diesel,55.4,2.0
bmw, 4 Series,2019,25995,Semi-Auto,1000,Diesel,60.1,2.0
bmw, 5 Series,2019,30995,Automatic,4000,Diesel,60.1,2.0
bmw, X3,2019,32995,Semi-Auto,7200,Diesel,54.3,2.0
bmw, 3 Series,2016,13995,Manual,34328,Diesel,61.4,2.0
bmw, 2 Series,2017,17495,Semi-Auto,15336,Petrol,48.7,2.0
bmw, 1 Series,2018,17995,Manual,13132,Petrol,52.3,1.5
bmw, 3 Series,2019,24995,Semi-Auto,7130,Petrol,47.9,2.0
bmw, X3,2015,21875,Semi-Auto,23000,Diesel,54.3,2.0
bmw, 2 Series,2020,22875,Semi-Auto,8,Petrol,50.4,1.5
bmw, 2 Series,2019,22475,Semi-Auto,5558,Petrol,50.4,2.0
bmw, X1,2017,19875,Semi-Auto,26109,Diesel,55.4,2.0
bmw, 3 Series,2018,21875,Semi-Auto,3582,Petrol,48.7,2.0
bmw, 2 Series,2019,19875,Semi-Auto,17303,Diesel,51.4,2.0
bmw, 4 Series,2018,20995,Automatic,3500,Diesel,55.4,3.0
bmw, X2,2019,29995,Semi-Auto,2315,Diesel,58.9,2.0
bmw, 4 Series,2019,24990,Semi-Auto,1777,Diesel,58.9,2.0
bmw, X1,2016,17995,Manual,31345,Diesel,60.1,2.0
bmw, 3 Series,2018,24995,Semi-Auto,17173,Diesel,56.5,3.0
bmw, X3,2016,21995,Automatic,41277,Diesel,54.3,2.0
bmw, 4 Series,2015,16896,Semi-Auto,41000,Diesel,56.5,2.0
bmw, 2 Series,2019,20495,Manual,4467,Petrol,52.3,1.5
bmw, 3 Series,2020,34875,Semi-Auto,2000,Diesel,50.4,2.0
bmw, X3,2020,35875,Semi-Auto,2000,Diesel,54.3,2.0
bmw, 3 Series,2017,26475,Semi-Auto,28740,Diesel,49.6,3.0
bmw, 2 Series,2019,22875,Semi-Auto,2144,Petrol,50.4,1.5
bmw, 4 Series,2018,26875,Semi-Auto,6488,Diesel,51.4,3.0
bmw, 1 Series,2017,16475,Manual,12194,Petrol,52.3,1.5
bmw, 3 Series,2018,21875,Semi-Auto,15769,Petrol,48.7,2.0
bmw, 2 Series,2020,29995,Semi-Auto,1000,Petrol,47.9,2.0
bmw, 1 Series,2017,14995,Semi-Auto,28921,Petrol,55.5,1.5
bmw, 2 Series,2015,13000,Manual,24600,Petrol,47.9,2.0
bmw, X5,2014,22150,Automatic,49450,Diesel,47.1,3.0
bmw, X2,2018,21995,Semi-Auto,13056,Diesel,61.4,2.0
bmw, 3 Series,2020,37875,Semi-Auto,2000,Diesel,47.9,3.0
bmw, 6 Series,2017,29875,Semi-Auto,9769,Diesel,51.4,3.0
bmw, X3,2018,29990,Semi-Auto,20087,Diesel,48.7,3.0
bmw, X3,2015,22000,Semi-Auto,26000,Diesel,47.9,3.0
bmw, 3 Series,2019,29495,Semi-Auto,5326,Diesel,53.3,3.0
bmw, 5 Series,2019,30875,Semi-Auto,2135,Petrol,48.7,2.0
bmw, 3 Series,2020,34875,Semi-Auto,2000,Diesel,52.3,2.0
bmw, 2 Series,2019,20875,Manual,718,Petrol,54.3,1.5
bmw, X1,2019,27875,Semi-Auto,10001,Diesel,50.4,2.0
bmw, X1,2018,21995,Manual,7252,Petrol,51.4,1.5
bmw, 2 Series,2019,22495,Semi-Auto,5633,Diesel,49.6,2.0
bmw, 3 Series,2015,16990,Semi-Auto,46890,Diesel,58.9,2.0
bmw, X5,2017,32990,Automatic,23010,Diesel,47.1,3.0
bmw, 2 Series,2020,22875,Semi-Auto,13,Petrol,50.4,1.5
bmw, 2 Series,2020,23985,Automatic,1968,Petrol,50.4,2.0
bmw, 1 Series,2020,27445,Automatic,2047,Diesel,51.4,2.0
bmw, 3 Series,2020,33285,Semi-Auto,4323,Diesel,50.4,2.0
bmw, X3,2016,23875,Semi-Auto,31839,Diesel,54.3,2.0
bmw, 2 Series,2019,21875,Semi-Auto,3995,Petrol,50.4,1.5
bmw, 3 Series,2017,18495,Automatic,29681,Petrol,48.7,2.0
bmw, 5 Series,2019,31485,Semi-Auto,3123,Diesel,60.1,3.0
bmw, 3 Series,2020,34985,Semi-Auto,1987,Diesel,53.3,2.0
bmw, 2 Series,2019,22985,Semi-Auto,7836,Petrol,47.9,2.0
bmw, 2 Series,2019,22895,Semi-Auto,8319,Diesel,51.4,2.0
bmw, 2 Series,2020,21875,Semi-Auto,7,Petrol,50.4,1.5
bmw, 3 Series,2018,20875,Semi-Auto,16969,Petrol,48.7,2.0
bmw, 3 Series,2019,34985,Automatic,2974,Diesel,47.9,3.0
bmw, 3 Series,2019,34985,Automatic,10742,Diesel,48.7,2.0
bmw, 2 Series,2018,18475,Semi-Auto,14616,Petrol,50.4,1.5
bmw, 1 Series,2018,14985,Manual,14530,Diesel,51.4,1.5
bmw, 1 Series,2018,15785,Semi-Auto,7229,Petrol,58.9,1.5
bmw, X1,2017,20875,Semi-Auto,9637,Diesel,55.4,2.0
bmw, 3 Series,2016,22475,Automatic,22533,Diesel,51.4,3.0
bmw, 4 Series,2016,21985,Automatic,33074,Diesel,51.4,3.0
bmw, X1,2017,20685,Automatic,19116,Diesel,57.6,2.0
bmw, X1,2018,23485,Semi-Auto,11586,Diesel,60.1,2.0
bmw, X1,2016,18895,Automatic,26083,Diesel,60.1,2.0
bmw, 1 Series,2016,15745,Automatic,17237,Petrol,54.3,1.5
bmw, X1,2019,25285,Automatic,11884,Diesel,60.1,2.0
bmw, 2 Series,2018,16875,Automatic,32618,Petrol,51.4,1.5
bmw, 3 Series,2017,25475,Semi-Auto,27024,Diesel,51.4,3.0
bmw, 3 Series,2019,30995,Semi-Auto,1000,Diesel,49.6,2.0
bmw, X3,2019,38995,Semi-Auto,10,Diesel,54.3,2.0
bmw, 3 Series,2017,17285,Manual,30761,Diesel,58.9,2.0
bmw, 1 Series,2008,7475,Manual,59000,Diesel,58.9,2.0
bmw, X1,2011,7498,Manual,69561,Diesel,49.6,2.0
bmw, 5 Series,2019,29895,Semi-Auto,1000,Petrol,50.4,2.0
bmw, 5 Series,2019,30995,Semi-Auto,1000,Diesel,60.1,2.0
bmw, 1 Series,2019,16695,Manual,4160,Petrol,53.3,1.5
bmw, 4 Series,2017,24295,Semi-Auto,27292,Diesel,49.6,3.0
bmw, 3 Series,2019,25895,Semi-Auto,7225,Diesel,52.3,2.0
bmw, 3 Series,2019,23685,Semi-Auto,12288,Petrol,47.9,2.0
bmw, 3 Series,2018,22895,Semi-Auto,33188,Diesel,53.3,3.0
bmw, 4 Series,2020,29485,Semi-Auto,45,Diesel,52.3,3.0
bmw, 7 Series,2014,18485,Semi-Auto,74269,Diesel,50.4,3.0
bmw, 3 Series,2019,27990,Semi-Auto,12500,Diesel,48.7,2.0
bmw, 2 Series,2020,26995,Semi-Auto,3500,Petrol,50.4,1.5
bmw, 3 Series,2017,17495,Semi-Auto,23000,Petrol,48.7,2.0
bmw, 3 Series,2020,37995,Semi-Auto,1000,Diesel,47.9,3.0
bmw, X1,2016,13990,Manual,43529,Diesel,60.1,2.0
bmw, 1 Series,2020,30995,Semi-Auto,1000,Diesel,48.7,2.0
bmw, 3 Series,2019,23285,Semi-Auto,11618,Diesel,54.3,2.0
bmw, 3 Series,2019,21985,Semi-Auto,6659,Diesel,55.4,2.0
bmw, 5 Series,2012,15000,Automatic,60300,Diesel,50.4,3.0
bmw, 5 Series,2015,10995,Manual,94500,Diesel,58.9,2.0
bmw, 3 Series,2019,25895,Semi-Auto,9754,Diesel,52.3,2.0
bmw, X1,2013,12685,Semi-Auto,60926,Diesel,52.3,2.0
bmw, 5 Series,2020,30485,Semi-Auto,6,Petrol,50.4,2.0
bmw, X1,2015,8995,Manual,90000,Diesel,51.4,2.0
bmw, 3 Series,2009,4500,Manual,97000,Diesel,58.9,2.0
bmw, X3,2014,16250,Automatic,64500,Diesel,47.9,3.0
bmw, X3,2011,9750,Automatic,71000,Diesel,50.4,2.0
bmw, 5 Series,2020,36985,Semi-Auto,12,Diesel,56.5,3.0
bmw, X1,2016,16690,Automatic,32333,Diesel,55.4,2.0
bmw, 1 Series,2015,12990,Automatic,62338,Diesel,61.4,2.0
bmw, 3 Series,2019,23685,Semi-Auto,11454,Petrol,47.9,2.0
bmw, 1 Series,2014,10285,Manual,41659,Petrol,50.4,1.6
bmw, 3 Series,2014,14995,Manual,25372,Diesel,61.4,2.0
bmw, X1,2013,9695,Manual,44000,Diesel,57.6,2.0
bmw, 1 Series,2004,2495,Manual,112000,Diesel,49.6,2.0
bmw, X5,2015,23990,Automatic,60749,Diesel,47.1,3.0
bmw, 1 Series,2018,13477,Manual,51000,Diesel,50.4,2.0
bmw, 3 Series,2016,15995,Automatic,43000,Diesel,60.1,2.0
bmw, 3 Series,2010,8399,Manual,45000,Diesel,49.6,3.0
bmw, X4,2015,19290,Automatic,50323,Diesel,54.3,2.0
bmw, 1 Series,2012,7995,Automatic,54792,Diesel,53.3,2.0
bmw, X3,2016,23950,Automatic,20000,Diesel,54.3,2.0
bmw, 4 Series,2018,22950,Automatic,1300,Petrol,48.7,2.0
bmw, 4 Series,2015,13975,Automatic,70381,Diesel,55.4,3.0
bmw, X1,2017,17795,Automatic,40787,Diesel,57.6,2.0
bmw, 6 Series,2017,22475,Automatic,35357,Diesel,49.6,3.0
bmw, X1,2018,20950,Automatic,7000,Diesel,60.1,2.0
bmw, X5,2017,29975,Automatic,23160,Diesel,47.1,3.0
bmw, 2 Series,2018,15995,Manual,28857,Diesel,54.3,1.5
bmw, 5 Series,2016,13795,Automatic,65251,Diesel,60.1,2.0
bmw, X4,2016,18995,Automatic,74001,Diesel,54.3,2.0
bmw, 3 Series,2015,16995,Automatic,35973,Diesel,51.4,3.0
bmw, X5,2016,31950,Automatic,38000,Diesel,47.1,3.0
bmw, X3,2016,22950,Automatic,9000,Diesel,54.3,2.0
bmw, X1,2016,16700,Manual,30590,Diesel,60.1,2.0
bmw, X4,2015,23500,Automatic,31723,Diesel,47.9,3.0
bmw, 3 Series,2013,10500,Manual,68000,Diesel,61.4,2.0
bmw, X3,2015,22250,Automatic,37000,Diesel,47.9,3.0
bmw, 1 Series,2012,7500,Manual,62000,Petrol,49.6,1.6
bmw, X1,2017,17599,Automatic,31691,Diesel,55.4,2.0
bmw, 3 Series,2015,15500,Manual,23677,Diesel,60.1,2.0
bmw, 1 Series,2017,14000,Manual,16791,Petrol,53.3,1.5
bmw, X3,2016,22000,Automatic,34208,Diesel,54.3,2.0
bmw, 3 Series,2016,13000,Manual,31474,Petrol,48.7,2.0
bmw, X1,2016,16000,Manual,20737,Diesel,60.1,2.0
bmw, X1,2017,16395,Manual,25080,Diesel,58.9,2.0
bmw, 3 Series,2008,5750,Automatic,100790,Diesel,51.4,2.0
bmw, 3 Series,2010,6295,Manual,93261,Diesel,60.1,2.0
bmw, 3 Series,2013,10750,Manual,56000,Diesel,60.1,2.0
bmw, 3 Series,2016,17000,Automatic,48142,Diesel,53.3,3.0
bmw, 2 Series,2017,18700,Automatic,17814,Petrol,47.9,2.0
bmw, X1,2016,16000,Manual,47908,Diesel,60.1,2.0
bmw, 3 Series,2015,15000,Automatic,54593,Diesel,53.3,3.0
bmw, 1 Series,2018,16500,Automatic,23011,Petrol,48.7,2.0
bmw, X1,2016,17200,Manual,26117,Diesel,60.1,2.0
bmw, 3 Series,2016,18000,Automatic,38984,Diesel,54.3,3.0
bmw, 5 Series,2013,8595,Automatic,143624,Diesel,57.6,2.0
bmw, 3 Series,2017,24950,Automatic,5000,Diesel,51.4,3.0
bmw, 5 Series,2017,29250,Automatic,32000,Diesel,53.3,3.0
bmw, 1 Series,2016,11675,Manual,28637,Petrol,53.3,1.5
bmw, X3,2016,18250,Automatic,68000,Diesel,54.3,2.0
bmw, 3 Series,2017,19250,Automatic,69000,Diesel,51.4,3.0
bmw, 1 Series,2015,10499,Manual,28200,Petrol,56.5,1.5
bmw, 4 Series,2016,17999,Manual,11834,Diesel,57.6,2.0
bmw, 1 Series,2013,7888,Manual,77419,Diesel,60.1,2.0
bmw, 3 Series,2016,19950,Automatic,56000,Diesel,51.4,3.0
bmw, 3 Series,2015,18500,Automatic,50000,Diesel,56.5,3.0
bmw, 3 Series,2016,17150,Automatic,56000,Diesel,57.6,2.0
bmw, X5,2014,18990,Automatic,97000,Diesel,47.9,3.0
bmw, 3 Series,2009,4150,Manual,125000,Diesel,60.1,2.0
bmw, X1,2015,14775,Manual,37679,Diesel,58.9,2.0
bmw, 4 Series,2016,18475,Automatic,24650,Diesel,53.3,3.0
bmw, X4,2017,22795,Automatic,40666,Diesel,54.3,2.0
bmw, 6 Series,2017,28900,Automatic,18000,Diesel,51.4,3.0
bmw, X3,2016,20800,Manual,28000,Diesel,52.3,2.0
bmw, 3 Series,2009,6950,Manual,78000,Diesel,58.9,2.0
bmw, 3 Series,2017,20950,Automatic,30000,Diesel,51.4,3.0
bmw, X5,2015,22950,Automatic,80000,Diesel,47.1,3.0
bmw, 3 Series,2011,9750,Automatic,44000,Diesel,53.3,2.0
bmw, 1 Series,2016,10850,Manual,44000,Petrol,53.3,1.5
bmw, 1 Series,2016,11990,Manual,39000,Petrol,53.3,1.5
bmw, 1 Series,2016,12500,Manual,32000,Petrol,53.3,1.5
bmw, 5 Series,2014,12950,Automatic,53000,Diesel,60.1,2.0
bmw, X3,2015,20500,Automatic,33000,Diesel,54.3,2.0
bmw, 5 Series,2013,8500,Automatic,100400,Diesel,57.6,2.0
bmw, 5 Series,2013,10750,Automatic,78500,Diesel,57.6,2.0
bmw, X1,2014,8500,Manual,92500,Diesel,51.4,2.0
bmw, 5 Series,2016,18250,Automatic,17000,Diesel,60.1,2.0
bmw, X3,2015,20250,Automatic,42000,Diesel,54.3,2.0
bmw, X3,2013,14750,Automatic,62000,Diesel,50.4,2.0
bmw, X3,2016,20750,Automatic,63000,Diesel,47.9,3.0
bmw, X3,2015,19850,Automatic,54000,Diesel,54.3,2.0
bmw, 1 Series,2013,9750,Automatic,50000,Diesel,53.3,2.0
bmw, 3 Series,2015,15450,Automatic,73000,Diesel,56.5,3.0
bmw, 5 Series,2012,9250,Automatic,76000,Diesel,60.1,2.0
bmw, 5 Series,2013,11550,Automatic,92000,Diesel,57.6,2.0
bmw, 3 Series,2014,11750,Automatic,92000,Diesel,60.1,2.0
bmw, 3 Series,2014,12800,Manual,51477,Diesel,57.6,2.0
bmw, X4,2015,17000,Automatic,59016,Diesel,54.3,2.0
bmw, 3 Series,2018,21700,Automatic,20778,Diesel,57.7,2.0
bmw, 1 Series,2015,14800,Automatic,40960,Diesel,61.4,2.0
bmw, 3 Series,2017,24000,Automatic,28254,Diesel,51.4,3.0
bmw, X1,2017,21800,Automatic,15313,Diesel,60.1,2.0
bmw, 3 Series,2013,10950,Automatic,58000,Diesel,53.3,2.0
bmw, X5,2015,25900,Automatic,50000,Diesel,47.1,3.0
bmw, 5 Series,2012,9950,Manual,82000,Diesel,57.6,2.0
bmw, 3 Series,2016,16500,Automatic,20000,Diesel,56.5,3.0
bmw, 2 Series,2015,14250,Manual,11000,Petrol,50.4,1.5
bmw, X3,2015,20500,Automatic,35000,Diesel,54.3,2.0
bmw, 3 Series,2015,14990,Automatic,66000,Diesel,53.3,3.0
bmw, 5 Series,2015,12490,Automatic,89000,Diesel,51.4,3.0
bmw, 4 Series,2017,20490,Automatic,21000,Diesel,53.3,3.0
bmw, 3 Series,2014,10490,Automatic,83000,Diesel,60.1,2.0
bmw, 3 Series,2011,8500,Automatic,97000,Diesel,53.3,2.0
bmw, 1 Series,2016,14250,Manual,40000,Petrol,52.3,1.5
bmw, X3,2015,22950,Automatic,19000,Diesel,47.1,3.0
bmw, 3 Series,2013,11250,Automatic,94000,Diesel,55.4,2.0
bmw, 1 Series,2010,7990,Automatic,60000,Diesel,53.3,2.0
bmw, X1,2019,22500,Manual,7000,Petrol,51.4,1.5
bmw, 5 Series,2014,13990,Automatic,59000,Diesel,57.6,2.0
bmw, 4 Series,2015,15490,Automatic,76000,Diesel,50.4,3.0
bmw, X1,2015,12990,Automatic,57000,Diesel,51.4,2.0
bmw, 1 Series,2015,8490,Manual,48000,Petrol,50.4,1.6
bmw, X1,2013,8990,Manual,47000,Diesel,51.4,2.0
bmw, 5 Series,2016,13990,Automatic,87000,Diesel,51.4,3.0
bmw, 5 Series,2015,15490,Automatic,60000,Diesel,51.4,3.0
bmw, X3,2012,10990,Automatic,90000,Diesel,50.4,2.0
bmw, 1 Series,2015,8990,Manual,43000,Petrol,50.4,1.6
bmw, 1 Series,2015,8990,Manual,39000,Petrol,56.5,1.5
bmw, 1 Series,2015,9990,Manual,26000,Petrol,48.7,1.6
bmw, 5 Series,2013,10490,Automatic,88000,Diesel,57.6,2.0
bmw, 3 Series,2013,10990,Automatic,76000,Diesel,58.9,2.0
bmw, X3,2016,19990,Automatic,50000,Diesel,54.3,2.0
bmw, 5 Series,2014,12490,Automatic,59000,Diesel,57.6,2.0
bmw, 5 Series,2014,13490,Automatic,39000,Diesel,57.6,2.0
bmw, 5 Series,2012,11490,Automatic,82000,Diesel,51.4,3.0
bmw, 1 Series,2015,8490,Manual,49000,Petrol,50.4,1.6
bmw, 3 Series,2013,9990,Manual,51000,Diesel,55.4,2.0
bmw, 1 Series,2015,8490,Manual,50000,Petrol,50.4,1.6
bmw, 3 Series,2015,15990,Automatic,29000,Diesel,56.5,3.0
bmw, 3 Series,2012,8990,Manual,59000,Diesel,55.4,2.0
bmw, 7 Series,2015,25990,Automatic,52000,Diesel,56.5,3.0
bmw, 5 Series,2015,13990,Automatic,64000,Diesel,56.5,2.0
bmw, 4 Series,2015,15490,Automatic,40000,Diesel,60.1,2.0
bmw, 5 Series,2015,15990,Automatic,50000,Diesel,50.4,3.0
bmw, 1 Series,2017,15490,Automatic,26000,Diesel,61.4,2.0
bmw, 3 Series,2016,20990,Automatic,35000,Diesel,51.4,3.0
bmw, 5 Series,2016,15990,Automatic,53000,Diesel,51.4,3.0
bmw, 1 Series,2015,7990,Manual,62000,Petrol,50.4,1.6
bmw, 3 Series,2014,11490,Automatic,77000,Diesel,55.4,2.0
bmw, X3,2015,15490,Automatic,74000,Diesel,54.3,2.0
bmw, 2 Series,2017,13490,Manual,28000,Diesel,60.1,2.0
bmw, 3 Series,2012,8990,Manual,62000,Diesel,55.4,2.0
bmw, 2 Series,2015,12990,Manual,36000,Petrol,47.1,1.5
bmw, 5 Series,2017,24990,Automatic,42000,Diesel,53.3,3.0
bmw, 3 Series,2016,17990,Automatic,40000,Diesel,51.4,3.0
bmw, 5 Series,2015,16490,Automatic,60000,Diesel,50.4,3.0
bmw, 3 Series,2014,11990,Automatic,91000,Diesel,55.4,2.0
bmw, 3 Series,2013,8990,Manual,80000,Diesel,60.1,2.0
bmw, 3 Series,2015,10990,Automatic,85000,Diesel,61.4,2.0
bmw, X3,2015,14490,Automatic,31000,Diesel,55.4,2.0
bmw, 5 Series,2013,10490,Automatic,75000,Diesel,60.1,2.0
bmw, 1 Series,2016,9490,Manual,42000,Petrol,53.3,1.5
bmw, 1 Series,2015,8990,Manual,47000,Petrol,53.3,1.5
bmw, 3 Series,2016,13490,Manual,50000,Diesel,58.9,2.0
bmw, 5 Series,2012,12990,Automatic,67000,Diesel,49.6,3.0
bmw, 3 Series,2014,10990,Automatic,82000,Diesel,58.9,2.0
bmw, X1,2013,7990,Manual,64000,Diesel,51.4,2.0
bmw, 5 Series,2015,15990,Automatic,56000,Diesel,50.4,3.0
bmw, 3 Series,2013,11990,Automatic,73000,Diesel,57.6,3.0
bmw, 3 Series,2013,8990,Automatic,75000,Diesel,53.3,2.0
bmw, 1 Series,2015,8490,Manual,46000,Petrol,53.3,1.5
bmw, X1,2011,6990,Manual,92000,Diesel,54.3,2.0
bmw, 5 Series,2013,10990,Automatic,75000,Diesel,57.6,2.0
bmw, 3 Series,2013,8990,Automatic,90000,Diesel,50.4,2.0
bmw, X3,2011,8990,Automatic,90000,Diesel,50.4,2.0
bmw, 5 Series,2014,11490,Automatic,73000,Diesel,57.6,2.0
bmw, 1 Series,2015,10990,Manual,42000,Diesel,57.6,2.0
bmw, 5 Series,2013,10990,Automatic,88000,Diesel,55.4,2.0
bmw, 3 Series,2014,12995,Manual,61000,Diesel,60.1,2.0
bmw, 5 Series,2014,12490,Automatic,68000,Diesel,57.6,2.0
bmw, X3,2012,12490,Automatic,70000,Diesel,50.4,2.0
bmw, X5,2016,25990,Automatic,62000,Diesel,47.1,3.0
bmw, 3 Series,2017,19990,Automatic,29000,Diesel,51.4,3.0
bmw, 5 Series,2015,12990,Automatic,86000,Diesel,51.4,3.0
bmw, 3 Series,2017,12490,Manual,26000,Petrol,52.3,1.5
bmw, 1 Series,2015,9490,Manual,35000,Petrol,50.4,1.6
bmw, 4 Series,2014,9990,Manual,92000,Diesel,60.1,2.0
bmw, 2 Series,2017,11990,Manual,22000,Petrol,52.3,1.5
bmw, 3 Series,2017,21990,Automatic,24000,Diesel,49.6,3.0
bmw, 3 Series,2016,17990,Automatic,36000,Diesel,51.4,3.0
bmw, 5 Series,2013,10490,Automatic,74000,Diesel,57.6,2.0
bmw, X5,2016,24990,Automatic,34000,Diesel,47.9,3.0
bmw, 3 Series,2013,10490,Automatic,95000,Diesel,58.9,2.0
bmw, 3 Series,2011,7490,Manual,78000,Diesel,60.1,2.0
bmw, X5,2015,24990,Automatic,48000,Diesel,47.1,3.0
bmw, 3 Series,2012,8990,Manual,64000,Diesel,55.4,2.0
bmw, 6 Series,2016,20990,Automatic,34000,Diesel,49.6,3.0
bmw, X1,2014,9490,Manual,50000,Diesel,51.4,2.0
bmw, 1 Series,2015,10490,Manual,43000,Petrol,49.6,1.6
bmw, 3 Series,2012,8990,Manual,65000,Diesel,60.1,2.0
bmw, 3 Series,2015,12990,Manual,62000,Diesel,55.4,2.0
bmw, 3 Series,2016,14990,Automatic,63000,Diesel,57.6,2.0
bmw, X5,2015,22990,Automatic,53000,Diesel,47.1,3.0
bmw, 1 Series,2013,9490,Automatic,63000,Diesel,51.4,2.0
bmw, 3 Series,2016,18990,Automatic,38000,Diesel,51.4,3.0
bmw, 5 Series,2016,12990,Automatic,89000,Diesel,60.1,2.0
bmw, 3 Series,2013,7490,Manual,93000,Petrol,47.9,1.6
bmw, X5,2015,24990,Automatic,60000,Diesel,47.1,3.0
bmw, 3 Series,2011,7490,Manual,84000,Diesel,60.1,2.0
bmw, 3 Series,2012,7490,Manual,81000,Diesel,61.4,2.0
bmw, 4 Series,2014,12490,Automatic,72000,Diesel,60.1,2.0
bmw, X1,2014,9990,Automatic,68000,Diesel,56.5,2.0
bmw, 1 Series,2013,6990,Manual,66000,Diesel,60.1,2.0
bmw, 1 Series,2016,11490,Manual,35000,Petrol,52.3,1.5
bmw, 1 Series,2014,7990,Manual,42000,Petrol,50.4,1.6
bmw, 5 Series,2015,15990,Automatic,38000,Diesel,51.4,3.0
bmw, 5 Series,2015,15490,Automatic,45000,Diesel,51.4,3.0
bmw, 5 Series,2020,34750,Automatic,101,Diesel,60.1,3.0
bmw, X3,2019,33350,Automatic,4020,Diesel,54.3,2.0
bmw, 3 Series,2015,13950,Automatic,71501,Diesel,56.5,3.0
bmw, 5 Series,2014,11990,Automatic,85000,Diesel,57.6,2.0
bmw, 5 Series,2020,26750,Automatic,101,Diesel,52.3,2.0
bmw, 3 Series,2019,30850,Automatic,7624,Diesel,48.7,2.0
bmw, 3 Series,2014,13990,Automatic,85000,Diesel,55.4,2.0
bmw, 3 Series,2010,8300,Manual,67000,Diesel,60.1,2.0
bmw, 7 Series,2016,29990,Automatic,33000,Diesel,54.3,3.0
bmw, 1 Series,2015,8490,Manual,50000,Petrol,50.4,1.6
bmw, 4 Series,2017,22500,Automatic,25168,Diesel,51.4,3.0
bmw, X1,2019,30850,Automatic,6300,Diesel,50.4,2.0
bmw, 5 Series,2017,27750,Automatic,15899,Diesel,57.7,2.0
bmw, 2 Series,2015,10990,Automatic,30000,Petrol,53.3,1.5
bmw, 5 Series,2013,11990,Automatic,56000,Diesel,57.6,2.0
bmw, 1 Series,2015,13490,Automatic,45000,Diesel,60.1,2.0
bmw, 5 Series,2014,14490,Automatic,62000,Diesel,51.4,3.0
bmw, 5 Series,2017,23950,Automatic,28629,Diesel,60.1,2.0
bmw, 3 Series,2019,18950,Automatic,22500,Petrol,51.4,1.5
bmw, 5 Series,2019,28950,Automatic,6800,Petrol,50.4,2.0
bmw, X3,2015,20850,Automatic,36054,Diesel,54.3,2.0
bmw, 6 Series,2017,26500,Automatic,31328,Diesel,51.4,3.0
bmw, X3,2019,36750,Automatic,9701,Diesel,48.7,3.0
bmw, 2 Series,2019,25850,Automatic,5560,Diesel,48.7,2.0
bmw, 5 Series,2019,28850,Automatic,1565,Diesel,60.1,2.0
bmw, 5 Series,2019,28850,Automatic,1647,Diesel,60.1,2.0
bmw, 5 Series,2019,32500,Automatic,7000,Diesel,55.4,2.0
bmw, 3 Series,2019,33950,Automatic,9903,Diesel,47.9,3.0
bmw, 1 Series,2017,18500,Automatic,20148,Diesel,60.1,2.0
bmw, 3 Series,2017,24750,Automatic,29449,Diesel,49.6,3.0
bmw, X3,2018,30850,Automatic,6293,Diesel,56.5,2.0
bmw, 4 Series,2019,25950,Automatic,101,Petrol,48.7,2.0
bmw, 3 Series,2019,30850,Automatic,6272,Diesel,48.7,2.0
bmw, X1,2019,29750,Automatic,6695,Diesel,50.4,2.0
bmw, 1 Series,2019,19850,Automatic,1555,Petrol,54.3,1.5
bmw, 1 Series,2019,27750,Automatic,1947,Diesel,48.7,2.0
bmw, X3,2019,36500,Automatic,9770,Diesel,48.7,3.0
bmw, 4 Series,2019,25850,Automatic,8675,Diesel,60.1,2.0
bmw, 1 Series,2017,17350,Automatic,14386,Petrol,54.3,1.5
bmw, 3 Series,2019,18550,Manual,7478,Petrol,49.6,1.5
bmw, X2,2018,25950,Automatic,10429,Diesel,58.9,2.0
bmw, 3 Series,2016,20000,Automatic,51497,Diesel,51.4,3.0
bmw, 7 Series,2017,30850,Automatic,19812,Diesel,53.3,3.0
bmw, 7 Series,2017,27500,Automatic,20671,Diesel,57.6,3.0
bmw, 4 Series,2017,18950,Automatic,30145,Diesel,58.9,2.0
bmw, X3,2016,21950,Automatic,27702,Diesel,54.3,2.0
bmw, 4 Series,2019,25950,Automatic,296,Petrol,48.7,2.0
bmw, 1 Series,2019,15989,Automatic,7892,Petrol,55.5,1.5
bmw, 6 Series,2014,16999,Automatic,29178,Diesel,50.4,3.0
bmw, 2 Series,2019,25000,Automatic,4000,Petrol,47.9,2.0
bmw, 4 Series,2019,30000,Automatic,4500,Diesel,60.1,2.0
bmw, 3 Series,2020,37250,Automatic,101,Diesel,47.9,3.0
bmw, 2 Series,2020,25000,Automatic,101,Petrol,47.9,2.0
bmw, 4 Series,2016,19999,Automatic,14408,Petrol,48.7,2.0
bmw, 3 Series,2019,26950,Automatic,12777,Diesel,53.3,3.0
bmw, X3,2016,20000,Automatic,43025,Diesel,47.9,3.0
bmw, 3 Series,2017,22150,Automatic,6272,Diesel,51.4,3.0
bmw, 3 Series,2019,19850,Automatic,11505,Petrol,51.4,1.5
bmw, X1,2017,19750,Automatic,13733,Diesel,60.1,2.0
bmw, X3,2018,30000,Automatic,9854,Diesel,56.5,2.0
bmw, 4 Series,2016,19500,Automatic,41553,Diesel,50.4,3.0
bmw, 4 Series,2019,27950,Automatic,4900,Petrol,48.7,2.0
